text,page,font_size_avg,font_size_max,font_size_min,font_size_variance,is_bold,is_italic,x_position,y_position,line_width,word_count,char_length,is_title_case,is_upper_case,has_numbers,starts_with_number,is_centered,has_colon,ends_with_period,all_caps_words,punctuation_ratio,font_consistency,indentation_level,page_width,page_height,prev_font_size,prev_is_bold,font_size_diff_prev,next_font_size,next_is_bold,font_size_diff_next,position_in_page,lines_in_page,relative_position_in_page,font_size_avg_norm,font_size_max_norm,x_position_norm,y_position_norm,line_width_norm,font_size_relative,font_size_percentile,filename,label
and education communities.,11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,131.79295349121094,458.9320983886719,0.0,3,26,False,False,False,False,False,False,True,0,0.038461538461538464,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,True,0.0,26,49,0.5306122448979592,-0.28308900057580394,-0.28496658547379844,0.21534796322093291,0.579459720187717,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
3. Membership,11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,True,False,90.03067016601562,481.8500671386719,0.0,2,13,True,False,True,True,False,False,False,0,0.07692307692307693,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,27,49,0.5510204081632653,-0.28308900057580394,-0.28496658547379844,0.1471089381797641,0.608396549417515,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,H3
"Each of the four sectors, Schools, Colleges, Universities, and Public Libraries can appoint up to two",11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.78755187988281,504.8875732421875,0.0,16,101,False,False,False,False,False,False,False,0,0.039603960396039604,1.0,1,612.0,792.0,9.960000038146973,True,0.0,9.960000038146973,False,0.0,28,49,0.5714285714285714,-0.28308900057580394,-0.28496658547379844,0.15651560764686734,0.6374843096492266,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
representatives to the steering committee,11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.78755187988281,516.4112548828125,0.0,5,41,False,False,False,False,False,False,False,0,0.0,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,29,49,0.5918367346938775,-0.28308900057580394,-0.28496658547379844,0.15651560764686734,0.6520344127308239,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
3.1 Schools:,11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.78755187988281,539.44873046875,0.0,2,12,True,False,True,False,False,True,False,0,0.16666666666666666,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,30,49,0.6122448979591837,-0.28308900057580394,-0.28496658547379844,0.15651560764686734,0.68112213443024,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
- Ontario School Library Association (OSLA) and The Association of Library Consultants and,11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.02610778808594,550.972412109375,0.0,13,90,False,False,False,False,False,False,False,1,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,31,49,0.6326530612244898,-0.28308900057580394,-0.28496658547379844,0.20592501272563063,0.6956722375118372,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Coordinators of Ontario (TALCO)  (Executive Council of OSLA to name representative in,11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,True,126.02610778808594,562.2571411132812,147.23866271972656,12,85,False,False,False,False,False,False,False,2,0.0,0.5,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,32,49,0.6530612244897959,-0.28308900057580394,-0.28496658547379844,0.20592501272563063,0.7099206327187895,0.24058605019563165,0.31086141552886537,0.5109090909090909,file03.pdf,None
consultation with TALCO),11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,True,126.02609252929688,573.7808837890625,104.16168212890625,3,24,False,False,False,False,False,False,False,1,0.0,0.5,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,33,49,0.673469387755102,-0.28308900057580394,-0.28496658547379844,0.20592498779296875,0.7244708128649779,0.17019882700801675,0.31086141552886537,0.5109090909090909,file03.pdf,None
3.2 Universities:,11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.78753662109375,585.424072265625,0.0,2,17,True,False,True,False,False,True,False,0,0.11764705882352941,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,34,49,0.6938775510204082,-0.28308900057580394,-0.28496658547379844,0.1565155827142055,0.7391718084161932,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
- Ontario Council of University Libraries (OCUL) (OCUL to name),11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,True,126.02609252929688,596.8283081054688,268.3224182128906,10,63,False,False,False,False,False,False,False,2,0.0,0.5,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,35,49,0.7142857142857143,-0.28308900057580394,-0.28496658547379844,0.20592498779296875,0.7535710960927636,0.43843532387727224,0.31086141552886537,0.5109090909090909,file03.pdf,None
3.3 Colleges:,11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.78753662109375,608.4715576171875,0.0,2,13,True,False,True,False,False,True,False,0,0.15384615384615385,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,36,49,0.7346938775510204,-0.28308900057580394,-0.28496658547379844,0.1565155827142055,0.7682721687085701,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
"- Bibliocentre, and Heads of Libraries and Learning Resources (UAG and HLLR to name)",11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,True,126.02609252929688,619.875732421875,372.4741516113281,14,84,False,False,False,False,True,False,False,2,0.011904761904761904,0.5,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,37,49,0.7551020408163265,-0.28308900057580394,-0.28496658547379844,0.20592498779296875,0.7826713793205492,0.6086178947897518,0.31086141552886537,0.5109090909090909,file03.pdf,None
3.4 Public libraries:,11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.77761840820312,631.3994140625,0.0,3,21,False,False,True,False,False,True,False,0,0.09523809523809523,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,38,49,0.7755102040816326,-0.28308900057580394,-0.28496658547379844,0.15649937648399204,0.7972214824021465,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
"- Administrators of Medium-sized Public Libraries of Ontario (AMPLO), Administrators of Rural",11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.01617431640625,642.9231567382812,0.0,12,93,False,False,False,False,False,False,False,1,0.010752688172043012,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,39,49,0.7959183673469388,-0.28308900057580394,-0.28496658547379844,0.2059087815627553,0.8117716625483349,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
"Urban Public Libraries of Ontario (ARUPLO), Administrators of Small Public Libraries of",11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.01616668701172,654.4468994140625,0.0,12,87,False,False,False,False,False,False,False,1,0.011494252873563218,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,40,49,0.8163265306122449,-0.28308900057580394,-0.28496658547379844,0.2059087690964244,0.8263218426945234,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Ontario (ASPLO) and Chief Executives of Large-sized Public Libraries of Ontario (CELPLO),11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.01616668701172,665.9705810546875,0.0,12,88,False,False,False,False,False,False,False,2,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,41,49,0.8367346938775511,-0.28308900057580394,-0.28496658547379844,0.2059087690964244,0.8408719457761206,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
"(Executives of AMPLO, ARUPLO, ASPLO and CELPLO to name)",11,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,True,126.01616668701172,677.374755859375,273.23267364501953,9,55,False,False,False,False,False,False,False,4,0.03636363636363636,0.5,2,612.0,792.0,9.960000038146973,False,0.0,7.559999942779541,True,2.4000000953674316,42,49,0.8571428571428571,-0.28308900057580394,-0.28496658547379844,0.2059087690964244,0.8552711563880997,0.4464586170670254,0.31086141552886537,0.5109090909090909,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,11,7.559999942779541,7.559999942779541,7.559999942779541,0.0,True,True,90.04060363769531,734.0382080078125,0.0,9,57,False,False,False,False,False,True,False,1,0.017543859649122806,1.0,1,612.0,792.0,9.960000038146973,False,-2.4000000953674316,7.559999942779541,True,0.0,47,49,0.9591836734693877,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.0,0.23595504765156813,0.04727272727272727,file03.pdf,None
March 2003,11,7.559999942779541,7.559999942779541,7.559999942779541,0.0,True,True,296.70526123046875,734.0382080078125,0.0,2,10,True,False,True,False,True,False,False,0,0.0,1.0,2,612.0,792.0,7.559999942779541,True,0.0,9.0,True,-1.440000057220459,47,49,0.9591836734693877,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.0,0.23595504765156813,0.04727272727272727,file03.pdf,None
11,11,9.0,9.0,9.0,0.0,True,True,511.1205139160156,730.9798583984375,0.0,1,2,False,False,True,False,False,False,False,0,0.0,1.0,2,612.0,792.0,7.559999942779541,True,1.440000057220459,9.0,True,0.0,43,49,0.8775510204081632,-0.5483201256821674,-0.5502200327737118,0.8351642384248621,0.9229543666646938,0.0,0.2808988683779465,0.09818181818181818,file03.pdf,None
11,11,9.0,9.0,9.0,0.0,True,True,510.87750244140625,731.222900390625,0.0,1,2,False,False,True,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.0,True,0.0,9.0,True,0.0,45,49,0.9183673469387755,-0.5483201256821674,-0.5502200327737118,0.834767160851971,0.9232612378669508,0.0,0.2808988683779465,0.09818181818181818,file03.pdf,None
11,11,9.0,9.0,9.0,0.0,True,True,511.1178283691406,731.222900390625,0.0,1,2,False,False,True,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.0,True,0.0,9.0,True,0.0,45,49,0.9183673469387755,-0.5483201256821674,-0.5502200327737118,0.8351598502763735,0.9232612378669508,0.0,0.2808988683779465,0.09818181818181818,file03.pdf,None
11,11,9.0,9.0,9.0,0.0,True,True,510.87750244140625,730.9798583984375,11.0394287109375,1,2,False,False,True,False,False,False,False,0,0.0,0.5,2,612.0,792.0,9.0,True,0.0,9.960000038146973,False,-0.9600000381469727,43,49,0.8775510204081632,-0.5483201256821674,-0.5502200327737118,0.834767160851971,0.9229543666646938,0.018038282207414217,0.2808988683779465,0.09818181818181818,file03.pdf,None
3.5 Ontario Library Association representative (ex-officio)  (OLA to appoint one representative),12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,True,95.81950378417969,72.13579559326172,389.64515686035156,11,96,False,False,True,False,True,False,False,1,0.010416666666666666,0.5,1,612.0,792.0,9.0,True,0.9600000381469727,9.960000038146973,False,0.0,0,54,0.0,-0.28308900057580394,-0.28496658547379844,0.15656781664081648,0.09108054999149207,0.6366750929090712,0.31086141552886537,0.5109090909090909,file03.pdf,None
- Role of the OLA ex-officio member: To act as a liaison between the steering committee and,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.06802368164062,83.77910614013672,0.0,17,91,False,False,False,False,False,True,False,1,0.01098901098901099,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,1,54,0.018518518518518517,-0.28308900057580394,-0.28496658547379844,0.2059935027477788,0.1057816996718898,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
"the OLA Board, and to assist the chair with the administrative responsibilities connected with",12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.0680160522461,95.30284881591797,0.0,14,94,False,False,False,False,False,False,False,1,0.010638297872340425,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,2,54,0.037037037037037035,-0.28308900057580394,-0.28496658547379844,0.20599349028144787,0.12033187981807825,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
"the preparation of the business plan, finance, and communications.",12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.0680160522461,106.70702362060547,0.0,9,66,False,False,False,False,False,False,True,0,0.045454545454545456,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,3,54,0.05555555555555555,-0.28308900057580394,-0.28496658547379844,0.20599349028144787,0.1347310904300574,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
"3.6 It is anticipated that as planning for the ODL evolves, the Steering Committee may, at its",12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.82945251464844,129.7445068359375,0.0,17,94,False,False,True,False,False,False,False,1,0.031914893617021274,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,4,54,0.07407407407407407,-0.28308900057580394,-0.28496658547379844,0.15658407273635366,0.16381882176254736,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
"discretion, call on invited experts to advise on issues as required.",12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.82945251464844,141.26824951171875,0.0,11,68,False,False,False,False,False,False,True,0,0.029411764705882353,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,True,0.0,5,54,0.09259259259259259,-0.28308900057580394,-0.28496658547379844,0.15658407273635366,0.1783690019087358,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
4. Appointment Criteria and Process,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,True,False,90.07257080078125,164.18621826171875,0.0,5,35,False,False,True,True,False,False,False,0,0.02857142857142857,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,6,54,0.1111111111111111,-0.28308900057580394,-0.28496658547379844,0.1471774032692504,0.20730583113853376,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,H3
4.1,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.82945251464844,187.83123779296875,0.0,1,3,False,False,True,False,False,False,False,0,0.3333333333333333,1.0,1,612.0,792.0,9.960000038146973,True,0.0,9.960000038146973,False,0.0,7,54,0.12962962962962962,-0.28308900057580394,-0.28496658547379844,0.15658407273635366,0.23716065377900095,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Groups and organizations named in Section 3 above are responsible for appointing up to two,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.05805206298828,187.83123779296875,0.0,15,90,False,False,True,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,7,54,0.12962962962962962,-0.28308900057580394,-0.28496658547379844,0.20597720925324883,0.23716065377900095,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
representatives to the Steering Committee.,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,131.83485412597656,199.8330078125,0.0,5,42,False,False,False,False,False,False,True,0,0.023809523809523808,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,9,54,0.16666666666666666,-0.28308900057580394,-0.28496658547379844,0.2154164283104192,0.2523144038036616,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
4.2,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.83941650390625,223.83660888671875,0.0,1,3,False,False,True,False,False,False,False,0,0.3333333333333333,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,10,54,0.18518518518518517,-0.28308900057580394,-0.28496658547379844,0.1566003537645527,0.2826219809175742,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Desired characteristics for steering committee appointees include:,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.0680160522461,223.83660888671875,0.0,7,66,False,False,False,False,False,True,False,0,0.015151515151515152,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,10,54,0.18518518518518517,-0.28308900057580394,-0.28496658547379844,0.20599349028144787,0.2826219809175742,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,108.08025360107422,246.91390991210938,0.0,1,1,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,12,54,0.2222222222222222,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.3117599872627644,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Strategic thinkers;,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.07797241210938,247.959716796875,0.0,2,19,False,False,False,False,False,False,False,0,0.05263157894736842,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,13,54,0.24074074074074073,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.3130804505011048,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,108.08025360107422,259.1547546386719,0.0,1,1,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,14,54,0.25925925925925924,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.3272155992912524,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Committed to the concept of multi-sector partnerships;,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.07797241210938,260.2005615234375,0.0,7,54,False,False,False,False,False,False,False,0,0.018518518518518517,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,15,54,0.2777777777777778,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.3285360625295928,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,108.08025360107422,271.27606201171875,0.0,1,1,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,16,54,0.2962962962962963,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.3425202803178267,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Knowledgeable about digital libraries and resources;,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.07797241210938,272.3218688964844,0.0,6,52,False,False,False,False,False,False,False,0,0.019230769230769232,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,17,54,0.3148148148148148,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.3438407435561671,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,108.08025360107422,283.51690673828125,0.0,1,1,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,18,54,0.3333333333333333,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.3579758923463147,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Knowledgeable about government structures;,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.07797241210938,284.5627136230469,0.0,4,42,False,False,False,False,False,False,False,0,0.023809523809523808,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,19,54,0.35185185185185186,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.35929635558465517,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,108.08025360107422,295.6382141113281,0.0,1,1,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,20,54,0.37037037037037035,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.37328057337288906,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Respected by their communities; influential;,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.07797241210938,296.68402099609375,0.0,5,44,False,False,False,False,False,False,False,0,0.045454545454545456,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,21,54,0.3888888888888889,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.3746010366112295,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,108.08025360107422,307.759521484375,0.0,1,1,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,22,54,0.4074074074074074,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.3885852543994634,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Able to take a consultative approach;,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.07797241210938,308.8053283691406,0.0,6,37,False,False,False,False,False,False,False,0,0.02702702702702703,1.0,2,612.0,792.0,9.960000038146973,False,0.0,12.0,False,-2.0399999618530273,23,54,0.42592592592592593,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.3899057176378038,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
•,12,12.0,12.0,12.0,0.0,False,False,108.04060363769531,319.9200134277344,0.0,1,1,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,2.0399999618530273,9.960000038146973,False,2.0399999618530273,24,54,0.4444444444444444,0.28052710733978836,0.2786969571003155,0.17653693404852175,0.403939410893604,0.0,0.37453182450392863,0.96,file03.pdf,None
Able to devote time to Steering Committee business: approximately one day per month for,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,126.04060363769531,323.0262145996094,0.0,14,87,False,False,False,False,False,True,False,0,0.011494252873563218,1.0,2,612.0,792.0,12.0,False,-2.0399999618530273,10.980000019073486,False,-1.0199999809265137,25,54,0.46296296296296297,-0.28308900057580394,-0.28496658547379844,0.2059486987544041,0.4078613820702139,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
meetings plus 2-3 working days per month on related activities.,12,10.980000019073486,12.0,9.960000038146973,1.0403999610900883,False,False,126.04060363769531,334.3800048828125,260.63999938964844,10,63,False,False,True,False,False,False,True,0,0.015873015873015872,1.0,2,612.0,792.0,9.960000038146973,False,1.0199999809265137,9.960000038146973,True,1.0199999809265137,26,54,0.48148148148148145,-0.001280946618007778,0.2786969571003155,0.2059486987544041,0.422196975862137,0.42588235194387,0.342696620016397,0.5181818181818182,file03.pdf,None
5. Term,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,True,False,90.04049682617188,359.62591552734375,0.0,2,7,True,False,True,True,False,False,False,0,0.14285714285714285,1.0,1,612.0,792.0,10.980000019073486,False,-1.0199999809265137,9.960000038146973,False,0.0,27,54,0.5,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.4540731256658381,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,H3
Expected term on the Steering Committee is the time required to complete development of the,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.79737854003906,382.7829284667969,0.0,15,91,False,False,False,False,False,False,False,0,0.0,1.0,1,612.0,792.0,9.960000038146973,True,0.0,9.960000038146973,False,0.0,28,54,0.5185185185185185,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.48331177836716777,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
business plan plus two months. This process is expected to take approximately 6 months.,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.79737854003906,394.1871337890625,0.0,14,87,False,False,True,False,False,False,True,0,0.022988505747126436,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,True,0.0,29,54,0.5370370370370371,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.4977110275114425,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
6. Chair,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,True,False,90.04049682617188,417.1051025390625,0.0,2,8,True,False,True,True,False,False,False,0,0.125,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,30,54,0.5555555555555556,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.5266478567412405,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,H3
Chair will be appointed by the Board of the Ontario Library Association.,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.79737854003906,440.2621154785156,0.0,12,72,False,False,False,False,False,False,True,0,0.013888888888888888,1.0,1,612.0,792.0,9.960000038146973,True,0.0,9.960000038146973,False,0.0,31,54,0.5740740740740741,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.5558865094425702,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
Role of the Chair:,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.79737854003906,465.4609069824219,0.0,4,18,False,False,False,False,False,True,False,0,0.05555555555555555,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,32,54,0.5925925925925926,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.5877031653818457,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
In addition to the characteristics for appointees (4.2) the role of the chair will be as a process agent,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.79737854003906,488.4983825683594,0.0,19,104,False,False,True,False,False,False,False,0,0.009615384615384616,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,33,54,0.6111111111111112,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.6167908870812618,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
"working with the selected consultant(s), OLA, and the Steering Committee to prepare the business",12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.79737854003906,500.0220947265625,0.0,14,96,False,False,False,False,False,False,False,1,0.020833333333333332,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,34,54,0.6296296296296297,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.6313410286951546,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
plan. The chair must be able to devote 5-8 days per month on activities related to the preparation of,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.79737854003906,511.5457763671875,0.0,19,101,False,False,True,False,False,False,False,0,0.009900990099009901,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,35,54,0.6481481481481481,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.645891131776752,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
"the business plan, and communications to stakeholders, funders, and government.",12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,95.79737854003906,523.0695190429688,0.0,10,79,False,False,False,False,False,False,True,0,0.05063291139240506,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,True,0.0,36,54,0.6666666666666666,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.6604413119229403,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,None
7. Meetings,12,9.960000038146973,9.960000038146973,9.960000038146973,0.0,True,False,90.04049682617188,545.8679809570312,0.0,2,11,True,False,True,True,False,False,False,0,0.09090909090909091,1.0,1,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,37,54,0.6851851851851852,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.6892272486831202,0.0,0.31086141552886537,0.5109090909090909,file03.pdf,H3
