text,page,font_size_avg,font_size_max,is_bold,is_italic,x_position,y_position,word_count,char_length,is_title_case,is_upper_case,has_numbers,page_width,page_height,font_size_avg_norm,font_size_max_norm,x_position_norm,y_position_norm,font_size_relative,filename,label
of the business plan;,11,9.960000038146973,9.960000038146973,False,False,131.79295349121094,424.48046875,4,21,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.21534796322093291,0.5359601878156566,0.31086141552886537,file03.pdf,None
2.8 presenting the business plan to funders,11,9.960000038146973,9.960000038146973,False,False,95.79751586914062,435.8846740722656,7,43,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653188867506637,0.5503594369599314,0.31086141552886537,file03.pdf,None
2.9 undertaking advocacy efforts to promote the ODL to the broader communities including library,11,9.960000038146973,9.960000038146973,False,False,95.79751586914062,447.40838623046875,14,96,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653188867506637,0.5649095785738242,0.31086141552886537,file03.pdf,None
and education communities.,11,9.960000038146973,9.960000038146973,False,False,131.79295349121094,458.9320983886719,3,26,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.21534796322093291,0.579459720187717,0.31086141552886537,file03.pdf,None
3. Membership,11,9.960000038146973,9.960000038146973,True,False,90.03067016601562,481.8500671386719,2,13,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1471089381797641,0.608396549417515,0.31086141552886537,file03.pdf,H3
"Each of the four sectors, Schools, Colleges, Universities, and Public Libraries can appoint up to two",11,9.960000038146973,9.960000038146973,False,False,95.78755187988281,504.8875732421875,16,101,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15651560764686734,0.6374843096492266,0.31086141552886537,file03.pdf,None
representatives to the steering committee,11,9.960000038146973,9.960000038146973,False,False,95.78755187988281,516.4112548828125,5,41,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15651560764686734,0.6520344127308239,0.31086141552886537,file03.pdf,None
3.1 Schools:,11,9.960000038146973,9.960000038146973,False,False,95.78755187988281,539.44873046875,2,12,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15651560764686734,0.68112213443024,0.31086141552886537,file03.pdf,None
- Ontario School Library Association (OSLA) and The Association of Library Consultants and,11,9.960000038146973,9.960000038146973,False,False,126.02610778808594,550.972412109375,13,90,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20592501272563063,0.6956722375118372,0.31086141552886537,file03.pdf,None
Coordinators of Ontario (TALCO)  (Executive Council of OSLA to name representative in,11,9.960000038146973,9.960000038146973,False,True,126.02610778808594,562.2571411132812,12,85,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20592501272563063,0.7099206327187895,0.31086141552886537,file03.pdf,None
consultation with TALCO),11,9.960000038146973,9.960000038146973,False,True,126.02609252929688,573.7808837890625,3,24,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20592498779296875,0.7244708128649779,0.31086141552886537,file03.pdf,None
3.2 Universities:,11,9.960000038146973,9.960000038146973,False,False,95.78753662109375,585.424072265625,2,17,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1565155827142055,0.7391718084161932,0.31086141552886537,file03.pdf,None
- Ontario Council of University Libraries (OCUL) (OCUL to name),11,9.960000038146973,9.960000038146973,False,True,126.02609252929688,596.8283081054688,10,63,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20592498779296875,0.7535710960927636,0.31086141552886537,file03.pdf,None
3.3 Colleges:,11,9.960000038146973,9.960000038146973,False,False,95.78753662109375,608.4715576171875,2,13,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1565155827142055,0.7682721687085701,0.31086141552886537,file03.pdf,None
"- Bibliocentre, and Heads of Libraries and Learning Resources (UAG and HLLR to name)",11,9.960000038146973,9.960000038146973,False,True,126.02609252929688,619.875732421875,14,84,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20592498779296875,0.7826713793205492,0.31086141552886537,file03.pdf,None
3.4 Public libraries:,11,9.960000038146973,9.960000038146973,False,False,95.77761840820312,631.3994140625,3,21,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15649937648399204,0.7972214824021465,0.31086141552886537,file03.pdf,None
"- Administrators of Medium-sized Public Libraries of Ontario (AMPLO), Administrators of Rural",11,9.960000038146973,9.960000038146973,False,False,126.01617431640625,642.9231567382812,12,93,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2059087815627553,0.8117716625483349,0.31086141552886537,file03.pdf,None
"Urban Public Libraries of Ontario (ARUPLO), Administrators of Small Public Libraries of",11,9.960000038146973,9.960000038146973,False,False,126.01616668701172,654.4468994140625,12,87,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2059087690964244,0.8263218426945234,0.31086141552886537,file03.pdf,None
Ontario (ASPLO) and Chief Executives of Large-sized Public Libraries of Ontario (CELPLO),11,9.960000038146973,9.960000038146973,False,False,126.01616668701172,665.9705810546875,12,88,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2059087690964244,0.8408719457761206,0.31086141552886537,file03.pdf,None
"(Executives of AMPLO, ARUPLO, ASPLO and CELPLO to name)",11,9.960000038146973,9.960000038146973,False,True,126.01616668701172,677.374755859375,9,55,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2059087690964244,0.8552711563880997,0.31086141552886537,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,11,7.559999942779541,7.559999942779541,True,True,90.04060363769531,734.0382080078125,9,57,False,False,False,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.23595504765156813,file03.pdf,None
March 2003,11,7.559999942779541,7.559999942779541,True,True,296.70526123046875,734.0382080078125,2,10,True,False,True,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.23595504765156813,file03.pdf,None
11,11,9.0,9.0,False,True,511.1205139160156,730.9798583984375,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8351642384248621,0.9229543666646938,0.2808988683779465,file03.pdf,None
11,11,9.0,9.0,False,True,510.87750244140625,731.222900390625,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.834767160851971,0.9232612378669508,0.2808988683779465,file03.pdf,None
11,11,9.0,9.0,False,True,511.1178283691406,731.222900390625,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8351598502763735,0.9232612378669508,0.2808988683779465,file03.pdf,None
11,11,9.0,9.0,False,True,510.87750244140625,730.9798583984375,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.834767160851971,0.9229543666646938,0.2808988683779465,file03.pdf,None
3.5 Ontario Library Association representative (ex-officio)  (OLA to appoint one representative),12,9.960000038146973,9.960000038146973,False,True,95.81950378417969,72.13579559326172,11,96,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15656781664081648,0.09108054999149207,0.31086141552886537,file03.pdf,None
- Role of the OLA ex-officio member: To act as a liaison between the steering committee and,12,9.960000038146973,9.960000038146973,False,False,126.06802368164062,83.77910614013672,17,91,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2059935027477788,0.1057816996718898,0.31086141552886537,file03.pdf,None
"the OLA Board, and to assist the chair with the administrative responsibilities connected with",12,9.960000038146973,9.960000038146973,False,False,126.0680160522461,95.30284881591797,14,94,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20599349028144787,0.12033187981807825,0.31086141552886537,file03.pdf,None
"the preparation of the business plan, finance, and communications.",12,9.960000038146973,9.960000038146973,False,False,126.0680160522461,106.70702362060547,9,66,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20599349028144787,0.1347310904300574,0.31086141552886537,file03.pdf,None
"3.6 It is anticipated that as planning for the ODL evolves, the Steering Committee may, at its",12,9.960000038146973,9.960000038146973,False,False,95.82945251464844,129.7445068359375,17,94,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15658407273635366,0.16381882176254736,0.31086141552886537,file03.pdf,None
"discretion, call on invited experts to advise on issues as required.",12,9.960000038146973,9.960000038146973,False,False,95.82945251464844,141.26824951171875,11,68,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15658407273635366,0.1783690019087358,0.31086141552886537,file03.pdf,None
4. Appointment Criteria and Process,12,9.960000038146973,9.960000038146973,True,False,90.07257080078125,164.18621826171875,5,35,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1471774032692504,0.20730583113853376,0.31086141552886537,file03.pdf,H3
4.1,12,9.960000038146973,9.960000038146973,False,False,95.82945251464844,187.83123779296875,1,3,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15658407273635366,0.23716065377900095,0.31086141552886537,file03.pdf,None
Groups and organizations named in Section 3 above are responsible for appointing up to two,12,9.960000038146973,9.960000038146973,False,False,126.05805206298828,187.83123779296875,15,90,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20597720925324883,0.23716065377900095,0.31086141552886537,file03.pdf,None
representatives to the Steering Committee.,12,9.960000038146973,9.960000038146973,False,False,131.83485412597656,199.8330078125,5,42,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2154164283104192,0.2523144038036616,0.31086141552886537,file03.pdf,None
4.2,12,9.960000038146973,9.960000038146973,False,False,95.83941650390625,223.83660888671875,1,3,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1566003537645527,0.2826219809175742,0.31086141552886537,file03.pdf,None
Desired characteristics for steering committee appointees include:,12,9.960000038146973,9.960000038146973,False,False,126.0680160522461,223.83660888671875,7,66,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20599349028144787,0.2826219809175742,0.31086141552886537,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,False,False,108.08025360107422,246.91390991210938,1,1,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.3117599872627644,0.31086141552886537,file03.pdf,None
Strategic thinkers;,12,9.960000038146973,9.960000038146973,False,False,126.07797241210938,247.959716796875,2,19,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.3130804505011048,0.31086141552886537,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,False,False,108.08025360107422,259.1547546386719,1,1,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.3272155992912524,0.31086141552886537,file03.pdf,None
Committed to the concept of multi-sector partnerships;,12,9.960000038146973,9.960000038146973,False,False,126.07797241210938,260.2005615234375,7,54,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.3285360625295928,0.31086141552886537,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,False,False,108.08025360107422,271.27606201171875,1,1,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.3425202803178267,0.31086141552886537,file03.pdf,None
Knowledgeable about digital libraries and resources;,12,9.960000038146973,9.960000038146973,False,False,126.07797241210938,272.3218688964844,6,52,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.3438407435561671,0.31086141552886537,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,False,False,108.08025360107422,283.51690673828125,1,1,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.3579758923463147,0.31086141552886537,file03.pdf,None
Knowledgeable about government structures;,12,9.960000038146973,9.960000038146973,False,False,126.07797241210938,284.5627136230469,4,42,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.35929635558465517,0.31086141552886537,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,False,False,108.08025360107422,295.6382141113281,1,1,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.37328057337288906,0.31086141552886537,file03.pdf,None
Respected by their communities; influential;,12,9.960000038146973,9.960000038146973,False,False,126.07797241210938,296.68402099609375,5,44,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.3746010366112295,0.31086141552886537,file03.pdf,None
•,12,9.960000038146973,9.960000038146973,False,False,108.08025360107422,307.759521484375,1,1,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1766017215703827,0.3885852543994634,0.31086141552886537,file03.pdf,None
Able to take a consultative approach;,12,9.960000038146973,9.960000038146973,False,False,126.07797241210938,308.8053283691406,6,37,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20600975884331596,0.3899057176378038,0.31086141552886537,file03.pdf,None
•,12,12.0,12.0,False,False,108.04060363769531,319.9200134277344,1,1,False,False,False,612.0,792.0,0.28052710733978836,0.2786969571003155,0.17653693404852175,0.403939410893604,0.37453182450392863,file03.pdf,None
Able to devote time to Steering Committee business: approximately one day per month for,12,9.960000038146973,9.960000038146973,False,False,126.04060363769531,323.0262145996094,14,87,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2059486987544041,0.4078613820702139,0.31086141552886537,file03.pdf,None
meetings plus 2-3 working days per month on related activities.,12,10.980000019073486,12.0,False,False,126.04060363769531,334.3800048828125,10,63,False,False,True,612.0,792.0,-0.001280946618007778,0.2786969571003155,0.2059486987544041,0.422196975862137,0.342696620016397,file03.pdf,None
5. Term,12,9.960000038146973,9.960000038146973,True,False,90.04049682617188,359.62591552734375,2,7,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.4540731256658381,0.31086141552886537,file03.pdf,H3
Expected term on the Steering Committee is the time required to complete development of the,12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,382.7829284667969,15,91,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.48331177836716777,0.31086141552886537,file03.pdf,None
business plan plus two months. This process is expected to take approximately 6 months.,12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,394.1871337890625,14,87,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.4977110275114425,0.31086141552886537,file03.pdf,None
6. Chair,12,9.960000038146973,9.960000038146973,True,False,90.04049682617188,417.1051025390625,2,8,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.5266478567412405,0.31086141552886537,file03.pdf,H3
Chair will be appointed by the Board of the Ontario Library Association.,12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,440.2621154785156,12,72,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.5558865094425702,0.31086141552886537,file03.pdf,None
Role of the Chair:,12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,465.4609069824219,4,18,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.5877031653818457,0.31086141552886537,file03.pdf,None
In addition to the characteristics for appointees (4.2) the role of the chair will be as a process agent,12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,488.4983825683594,19,104,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.6167908870812618,0.31086141552886537,file03.pdf,None
"working with the selected consultant(s), OLA, and the Steering Committee to prepare the business",12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,500.0220947265625,14,96,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.6313410286951546,0.31086141552886537,file03.pdf,None
plan. The chair must be able to devote 5-8 days per month on activities related to the preparation of,12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,511.5457763671875,19,101,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.645891131776752,0.31086141552886537,file03.pdf,None
"the business plan, and communications to stakeholders, funders, and government.",12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,523.0695190429688,10,79,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.6604413119229403,0.31086141552886537,file03.pdf,None
7. Meetings,12,9.960000038146973,9.960000038146973,True,False,90.04049682617188,545.8679809570312,2,11,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.6892272486831202,0.31086141552886537,file03.pdf,H3
It is expected that in person meetings are held once per month and the majority of business will be,12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,569.0249633789062,19,99,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.7184658628521543,0.31086141552886537,file03.pdf,None
"conducted by e-mail, and teleconference.",12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,580.5487060546875,5,40,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.7330160429983428,0.31086141552886537,file03.pdf,None
8. Lines of Accountability and Communication,12,9.960000038146973,9.960000038146973,True,False,90.04049682617188,603.3471069335938,6,44,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.7618019026939316,0.31086141552886537,file03.pdf,H3
"8.1 The Steering Committee is accountable to the Province of Ontario, and to its business plan",12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,626.504150390625,16,94,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.7910405939275568,0.31086141552886537,file03.pdf,None
funders.,12,9.960000038146973,9.960000038146973,False,False,131.79281616210938,638.02783203125,1,8,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2153477388269761,0.8055906970091541,0.31086141552886537,file03.pdf,None
8.2 The role of the Ontario Library Association is to assume responsibility for  funds contributed by the,12,9.960000038146973,9.960000038146973,False,False,95.79737854003906,661.0653076171875,17,105,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653166428110957,0.8346784187085701,0.31086141552886537,file03.pdf,None
"ODL funders to finance the business plan, to hold the funds in a separate account, and",12,9.960000038146973,9.960000038146973,False,False,131.79281616210938,672.469482421875,16,86,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2153477388269761,0.8490776293205492,0.31086141552886537,file03.pdf,None
disperse them for purposes as  directed by the Steering Committee. OLA will provide,12,9.960000038146973,9.960000038146973,False,False,131.79281616210938,683.9932250976562,13,83,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2153477388269761,0.8636278094667377,0.31086141552886537,file03.pdf,None
financial reports to the Steering Committee as requested and shall comply with all,12,9.960000038146973,9.960000038146973,False,False,131.79281616210938,695.5169677734375,13,82,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2153477388269761,0.8781779896129261,0.31086141552886537,file03.pdf,None
government reporting regulations for funds received.,12,9.960000038146973,9.960000038146973,False,False,131.79281616210938,707.0406494140625,6,52,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2153477388269761,0.8927280926945234,0.31086141552886537,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,12,7.559999942779541,7.559999942779541,True,True,90.04060363769531,734.0382080078125,9,57,False,False,False,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.23595504765156813,file03.pdf,None
March 2003,12,7.559999942779541,7.559999942779541,True,True,296.70526123046875,734.0382080078125,2,10,True,False,True,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.23595504765156813,file03.pdf,None
12,12,9.0,9.0,False,True,511.1205139160156,730.9798583984375,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8351642384248621,0.9229543666646938,0.2808988683779465,file03.pdf,None
12,12,9.0,9.0,False,True,510.87750244140625,731.222900390625,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.834767160851971,0.9232612378669508,0.2808988683779465,file03.pdf,None
12,12,9.0,9.0,False,True,511.1178283691406,731.222900390625,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8351598502763735,0.9232612378669508,0.2808988683779465,file03.pdf,None
12,12,9.0,9.0,False,True,510.87750244140625,730.9798583984375,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.834767160851971,0.9229543666646938,0.2808988683779465,file03.pdf,None
8.3 The Steering Committee is accountable to its constituent groups and other stakeholders for,13,9.960000038146973,9.960000038146973,False,False,95.80059814453125,83.76982879638672,14,94,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15653692507276348,0.10576998585402364,0.31086141552886537,file03.pdf,None
ongoing communications and consultation on issues and progress.  The Steering committee,13,9.960000038146973,9.960000038146973,False,False,131.80599975585938,95.29357147216797,11,87,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.21536928064682903,0.12032016600021209,0.31086141552886537,file03.pdf,None
is responsible for strong liaison with government particularly the Chief Information Officer,13,9.960000038146973,9.960000038146973,False,False,131.80599975585938,106.69774627685547,12,92,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.21536928064682903,0.13471937661219124,0.31086141552886537,file03.pdf,None
"Community Services Cluster, ADM’s and Deputy Ministers.",13,9.960000038146973,9.960000038146973,False,False,131.80599975585938,118.22148895263672,7,55,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.21536928064682903,0.1492695567583797,0.31086141552886537,file03.pdf,None
9. Financial and Administrative Policies,13,9.960000038146973,9.960000038146973,True,False,90.04371643066406,141.13946533203125,5,40,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14713025560566023,0.17820639562125157,0.31086141552886537,file03.pdf,H3
9.1 Service on the Steering Committee is non-remunerative,13,9.960000038146973,9.960000038146973,False,False,95.81055450439453,164.29644775390625,8,57,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15655319363463158,0.20744500979028566,0.31086141552886537,file03.pdf,None
9.2 Travel and meeting expenses for Steering Committee members are reimbursed according to the,13,9.960000038146973,9.960000038146973,False,False,95.81055450439453,175.70062255859375,14,94,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15655319363463158,0.22184422040226484,0.31086141552886537,file03.pdf,None
policies of the Ontario Library Association,13,9.960000038146973,9.960000038146973,False,False,131.81594848632812,187.224365234375,6,43,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.2153855367423662,0.2363944005484533,0.31086141552886537,file03.pdf,None
9.3 Conflict of Interest:,13,9.960000038146973,9.960000038146973,False,False,95.810546875,198.74810791015625,4,25,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15655318116830066,0.2509445806946417,0.31086141552886537,file03.pdf,None
The ODL Steering Committee will function according to standard conflict of interest guidelines,13,9.960000038146973,9.960000038146973,False,False,126.04910278320312,210.2718505859375,13,94,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20596258624706393,0.2654947608408302,0.31086141552886537,file03.pdf,None
"ensuring that members,  their immediate family members, or their places of employment, will",13,9.960000038146973,9.960000038146973,False,False,126.04910278320312,221.7955322265625,13,91,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.20596258624706393,0.2800448639224274,0.31086141552886537,file03.pdf,None
not benefit financially from the decisions  the Steering Committee might make. As a first,13,9.960000038146973,9.960000038146973,False,False,126.0490951538086,233.31927490234375,14,89,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.205962573780733,0.29459504406861586,0.31086141552886537,file03.pdf,None
"order of business, the Steering Committee will be expected to adopt a conflict of interest policy",13,9.960000038146973,9.960000038146973,False,False,126.0490951538086,244.72344970703125,16,97,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.205962573780733,0.308994254680595,0.31086141552886537,file03.pdf,None
statement and procedural guidelines that will govern its work.,13,9.960000038146973,9.960000038146973,False,False,126.0490951538086,256.2471923828125,9,62,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.205962573780733,0.32354443482678347,0.31086141552886537,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,13,7.559999942779541,7.559999942779541,True,True,90.04060363769531,734.0382080078125,9,57,False,False,False,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.23595504765156813,file03.pdf,None
March 2003,13,7.559999942779541,7.559999942779541,True,True,296.70526123046875,734.0382080078125,2,10,True,False,True,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.23595504765156813,file03.pdf,None
13,13,9.0,9.0,False,True,511.1205139160156,730.9798583984375,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8351642384248621,0.9229543666646938,0.2808988683779465,file03.pdf,None
13,13,9.0,9.0,False,True,510.87750244140625,731.222900390625,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.834767160851971,0.9232612378669508,0.2808988683779465,file03.pdf,None
13,13,9.0,9.0,False,True,511.1178283691406,731.222900390625,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8351598502763735,0.9232612378669508,0.2808988683779465,file03.pdf,None
13,13,9.0,9.0,False,True,510.87750244140625,730.9798583984375,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.834767160851971,0.9229543666646938,0.2808988683779465,file03.pdf,None
Appendix C:,14,12.0,12.0,False,False,96.04060363769531,92.51997375488281,2,11,True,False,False,612.0,792.0,0.28052710733978836,0.2786969571003155,0.15692909091126686,0.11681814868040759,0.37453182450392863,file03.pdf,None
ODL’s Envisioned Electronic Resources,14,12.0,12.0,False,False,198.00100708007812,92.51997375488281,4,37,False,False,False,612.0,792.0,0.28052710733978836,0.2786969571003155,0.3235310573203891,0.11681814868040759,0.37453182450392863,file03.pdf,H2
The purpose of the ODL is to provide equal access to information for all Ontario citizens through,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,136.9058837890625,17,97,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.1728609643801294,0.31086141552886537,file03.pdf,None
collaboration and resource sharing. ODL will be a portal - capable of customization as,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,148.42962646484375,14,86,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.18741114452631788,0.31086141552886537,file03.pdf,None
"a home page for local libraries - to organized, comprehensive, authoritative and validated",14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,159.953369140625,13,90,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.20196132467250633,0.31086141552886537,file03.pdf,None
e-information resources to meet the needs of all Ontario citizens at all stages and in all aspects,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,171.3575439453125,17,98,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.21636053528448548,0.31086141552886537,file03.pdf,None
"of their education, life and work. Some examples:",14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,182.88128662109375,8,49,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.23091071543067393,0.31086141552886537,file03.pdf,None
1. Reference Resources,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,205.91876220703125,3,22,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.25999843713008997,0.31086141552886537,file03.pdf,None
